length,number_of_hashtags,number_of_mentions,likes_received,retweets_received,sentiment_polarity,sentiment.subjectivity,time
140,0,0,157139,51610,0.20000000000000004,0.7166666666666667,20
140,0,0,71642,16580,-0.08,0.38499999999999995,13
137,0,0,48066,12231,0.05,0.2625,13
140,0,0,37525,9234,-0.9,1.0,13
140,0,0,36435,8755,-0.021875000000000006,0.725,13
140,0,0,39423,9622,0.3999999999999999,0.7000000000000001,13
140,0,0,42393,10881,-0.25,0.9,12
140,0,0,93191,25631,0.0,0.0,12
138,0,0,96450,30208,1.0,0.4,03
144,0,0,93856,30683,-0.5222222222222221,0.6555555555555556,00
21,0,0,201558,94958,-0.25,0.4,13
140,0,0,134161,29812,-0.36458333333333337,0.5416666666666666,15
76,0,0,179873,46821,0.9,0.875,03
142,0,0,162267,46980,0.3539393939393939,0.6242424242424243,02
143,0,0,128372,26763,0.04999999999999999,0.95,00
140,0,0,135722,26193,0.27083333333333337,0.7833333333333333,17
76,0,1,32536,6958,0.0,0.0,15
81,0,0,36481,10248,0.275,0.5,13
111,0,0,30006,8394,0.0,0.0,13
140,0,0,77893,16534,0.4,0.375,11
133,0,1,47737,11518,0.16,0.5399999999999999,11
133,0,1,37338,9135,-0.4318181818181818,0.7272727272727273,11
140,0,1,65832,16793,-0.15,0.5333333333333333,11
134,0,1,63284,21353,0.7666666666666666,0.6666666666666666,02
140,0,0,76568,18357,0.0,0.06666666666666667,02
88,0,0,98374,40284,0.25,0.3333333333333333,23
139,0,0,53731,11168,0.5583333333333332,0.7333333333333334,14
138,0,0,79539,20977,0.14791666666666667,0.6916666666666668,13
140,0,1,66494,15451,0.07727272727272727,0.5133333333333333,13
139,0,0,65784,13552,0.25,0.6875,11
140,0,0,100686,24547,-0.42,0.77,11
140,0,0,144801,42234,0.2934285714285714,0.5396190476190477,13
140,0,0,118180,32699,0.3333333333333333,0.3972222222222222,13
139,0,0,60139,12544,-0.10416666666666659,0.7055555555555556,13
135,0,0,87448,15754,-0.125,0.7,13
112,0,0,117552,25689,0.9,0.75,22
136,0,0,113946,28343,0.35416666666666663,0.6458333333333333,02
140,0,0,160777,47488,0.0,0.0,02
124,1,0,93014,20534,0.41250000000000003,0.6375,12
140,0,1,86717,23204,0.34545454545454546,0.4515151515151515,12
139,0,1,85190,24767,0.1875,0.3125,12
131,0,1,74448,20084,0.06875,0.50625,12
109,0,0,97436,32179,0.04999999999999996,0.55,11
135,0,0,115375,26709,0.14375,0.54375,02
140,0,0,123169,37513,0.0,0.39999999999999997,13
140,0,0,172851,47610,0.3066666666666667,0.6966666666666667,13
139,0,0,108832,22625,0.3357142857142857,0.4297619047619048,18
81,0,1,75229,15840,0.04999999999999999,0.45,16
135,0,1,89646,28252,0.0625,0.5,16
135,0,0,120630,21855,0.8400000000000001,0.71,15
97,0,0,103746,17452,0.9250000000000002,0.5666666666666667,15
60,0,0,106818,14840,0.8875000000000001,0.7,14
128,0,1,83406,21251,-0.6999999999999998,0.6666666666666666,14
135,0,1,122104,33596,-0.08666666666666667,0.7733333333333333,14
106,0,0,194515,51425,0.8500000000000001,0.48749999999999993,15
123,1,0,163354,45419,0.0,0.0,15
129,0,0,172189,32084,0.29545454545454547,0.5848484848484848,13
136,0,0,214296,53446,0.41,0.5633333333333332,11
138,0,0,222992,66641,0.009374999999999994,0.675,02
130,0,0,186469,36308,0.5800000000000001,0.6766666666666667,02
99,0,0,164164,44036,1.0,1.0,19
140,0,0,613956,211512,0.45,0.8333333333333334,11
85,2,0,184769,43639,0.0,0.0,02
142,0,1,0,17064,0.1953125,0.75,01
142,2,1,0,19481,1.0,0.9,23
142,2,1,0,11684,0.5,0.7,23
73,3,0,62601,24447,0.0,0.0,23
131,0,0,112939,34395,0.10833333333333334,0.39999999999999997,21
97,0,1,45387,20671,0.0,0.625,21
112,0,0,121304,23736,0.48750000000000004,1.0,21
60,1,0,59026,24210,0.0,0.0,18
141,0,0,59899,23035,0.0,0.0,18
141,0,0,64637,28378,0.8,0.75,16
34,0,0,557898,331473,1.0,0.75,11
140,0,0,52469,16840,0.4800000000000001,0.30999999999999994,06
92,3,1,0,10365,0.23316761363636362,0.32727272727272727,04
137,0,3,0,6794,0.0,0.0,04
137,0,0,31142,8867,0.14015151515151514,0.8181818181818182,03
78,0,0,42490,12857,0.39015151515151514,0.4348484848484849,00
139,0,0,35449,13475,0.0,0.0,00
142,0,0,28392,8817,0.13636363636363635,0.45454545454545453,00
128,2,0,30146,9896,-0.08806818181818182,0.3,23
145,0,2,35397,12047,0.0,0.1,22
123,0,0,35796,15437,-0.2333333333333333,0.6,21
86,0,0,23065,9260,0.0,0.0,21
35,0,0,17299,6944,0.0,0.0,21
142,0,0,29924,10492,0.71875,0.75,21
34,0,0,25355,8188,0.0,0.0,19
135,1,0,39517,14100,0.0,0.0,19
137,1,0,34832,13575,0.5,0.425,17
135,2,0,32557,12254,0.0,0.0,06
135,1,0,46762,18059,0.8,0.825,04
142,1,0,37866,15254,0.0,0.06666666666666667,01
145,0,0,35802,14640,0.5,0.4166666666666667,00
126,3,0,24511,9309,0.0,0.0,23
137,0,0,26322,9897,0.5,1.0,23
98,1,0,25753,8994,0.0,0.0,19
74,0,1,0,8254,0.17045454545454544,0.45454545454545453,18
103,0,0,18615,8301,0.0,0.1,17
140,1,0,30713,10736,1.0,0.75,06
148,2,2,0,5204,0.2130681818181818,0.5,04
137,1,0,45309,18064,0.75,0.625,02
77,0,0,17104,4611,0.17045454545454544,0.5,00
148,0,0,17727,6779,0.0,0.0,00
39,1,0,21150,10558,0.0,0.0,21
87,0,0,15867,7891,0.5,0.5,21
112,0,0,20560,12300,0.0,0.0,21
112,1,2,20276,6626,0.8,0.75,21
141,0,0,31193,10753,0.0,0.625,20
133,1,0,22659,8021,1.0,0.9,20
140,0,0,15882,5676,0.13636363636363635,0.45454545454545453,16
25,0,0,111211,56497,1.0,0.75,13
150,3,0,27334,10046,0.0,0.0,02
80,0,0,16119,5316,0.0,0.0,23
117,1,0,19007,6506,0.15340909090909088,0.5,23
140,0,0,62931,33029,-0.013333333333333341,0.8466666666666667,23
141,0,0,24565,9401,0.0,0.0,23
57,0,0,13100,3668,0.17045454545454544,0.5,20
136,0,0,98765,40082,0.37777777777777777,0.6472222222222223,19
130,0,0,25212,16750,0.0,0.0,18
146,0,0,20033,7277,-0.3,0.35000000000000003,18
86,0,0,15230,7773,0.0,0.5,16
146,0,2,0,11834,-0.15000000000000002,0.8,16
78,1,0,14355,7292,0.0,0.0,16
124,0,0,12452,4059,0.0,0.0,15
142,1,0,30674,11597,0.4,0.4,02
146,1,2,0,15694,0.06818181818181818,0.42727272727272725,23
134,1,0,17957,6277,0.0,0.0,21
58,1,0,34911,19220,0.0,0.0,20
142,0,0,32069,11995,0.8,0.4,20
140,0,0,53796,16463,0.5166666666666667,0.6333333333333334,19
144,0,0,71237,29056,0.0,0.0,15
138,0,0,44334,15092,0.01874999999999999,0.5125,12
131,0,0,44498,11736,0.15,0.45,12
112,2,0,27865,10776,0.75,0.625,03
142,0,2,0,9395,0.3833333333333333,0.2916666666666667,03
53,2,0,35815,17310,0.0,0.0,23
142,0,0,43943,16058,0.0,0.0,21
118,1,0,46533,25775,0.0,0.1,19
128,0,0,18404,9733,0.0,0.0,18
136,1,0,20976,10874,0.14250000000000002,0.4616666666666666,18
142,0,0,31967,12094,0.6000000000000001,0.38749999999999996,17
139,0,0,84448,29284,0.5,0.5,14
112,1,4,19073,7252,0.13636363636363635,0.5,13
126,2,1,18494,7772,0.75,1.0,13
140,0,0,46646,17988,-0.3125,0.55,12
137,0,0,49147,17053,-0.013888888888888876,0.4222222222222222,11
138,0,0,56079,24524,0.5,0.425,10
148,0,0,17580,8146,0.0,0.0,03
143,2,1,30259,12420,1.0,0.9,00
146,0,5,0,3146,0.15340909090909088,0.5,23
118,1,0,23930,13896,0.0,0.0,21
108,0,0,15550,8195,0.0,0.375,21
134,0,0,20006,10404,0.0,0.0,21
105,0,0,14445,8911,0.25,0.25,21
75,0,0,17123,8331,0.35714285714285715,0.5714285714285714,21
124,0,0,17320,10714,0.2,0.25,21
84,0,1,22482,10335,0.855,0.5900000000000001,18
126,1,1,19391,7517,0.0,0.0,17
139,0,0,77027,31713,-0.5,0.55,14
148,0,0,15916,8608,0.0,0.0,13
139,0,0,56312,23015,0.0,0.1,12
131,0,2,36950,16025,0.19999999999999998,0.5333333333333333,11
134,0,0,52472,20810,-0.26249999999999996,0.4229166666666666,10
129,0,0,22666,8336,0.1477272727272727,0.75,20
55,2,0,25866,15624,0.0,0.0,19
96,1,0,21431,9228,0.625,1.0,19
141,1,0,20543,8956,0.0,0.5,18
141,0,0,40774,12873,0.6,0.5666666666666667,16
128,1,0,21436,14182,0.0,0.0,16
140,0,0,18346,7850,0.5,1.0,03
143,1,0,27326,12548,0.5102272727272728,0.7272727272727273,02
139,0,1,26108,10967,0.0,0.0,23
141,0,0,25537,11428,0.25,0.30000000000000004,23
144,1,0,21351,8155,0.78125,0.6,19
142,0,0,18925,7692,0.5,1.0,17
110,0,0,68953,34819,-0.2625,0.7333333333333334,14
139,0,0,45953,18804,0.375,0.6625,14
138,0,0,61156,20447,0.4,0.575,13
135,0,0,24987,10591,0.48522727272727273,0.6022727272727273,01
141,0,0,36743,15009,0.22878787878787876,0.5959595959595959,01
91,0,0,57542,22509,0.4392857142857143,0.5839285714285715,20
138,0,0,24621,9502,0.024999999999999994,0.75,19
38,1,0,18790,10939,0.0,0.0,17
140,0,0,12522,5886,0.0,0.0,16
135,3,0,29021,11429,-0.109375,0.5875,15
76,0,0,40463,12172,0.0,0.1,13
135,0,0,18616,8230,0.3,0.5,04
132,0,0,31863,12748,0.2130681818181818,0.45454545454545453,04
113,0,1,39808,14871,0.17045454545454544,0.45454545454545453,01
36,0,0,23227,6162,0.0,0.0,01
117,2,0,51618,25443,-0.4,0.55,19
110,0,0,35509,14875,0.012500000000000011,0.95,17
76,0,1,0,4296,-0.6,1.0,17
80,0,0,23719,7491,0.17045454545454544,0.45454545454545453,17
144,0,0,46053,17265,-0.6999999999999998,0.6666666666666666,15
134,0,0,12795,5526,0.0,0.0,15
140,0,2,18347,7984,-0.65,0.85,15
70,0,1,0,3402,0.0,0.0,14
142,0,0,40352,16406,0.0,0.0,01
144,2,1,14633,6227,0.0,0.0,00
123,1,0,25658,16226,0.0,0.1,22
135,0,2,27170,14433,0.0,0.0,22
67,0,1,17037,5765,0.5,0.5,22
146,1,0,27637,13361,0.0,0.0,22
89,2,0,11637,4377,0.17045454545454544,0.5,21
103,1,0,11656,4958,0.0,0.0,21
146,2,0,29436,14677,0.0,0.0,20
131,2,0,16008,7178,0.0,0.0,19
58,0,0,11510,4367,0.17045454545454544,0.5,17
136,1,0,19991,12858,0.0,0.3,14
139,1,0,16193,7073,0.0,0.0,14
143,1,1,22814,11515,0.0,0.0,14
113,0,0,14102,9100,0.0,0.0,14
99,1,0,13643,8363,-0.4,0.7,14
135,0,0,21673,12217,0.0,0.0,14
119,0,0,37591,19190,-0.2,0.55,13
147,1,0,28707,14412,-0.4,0.7,12
152,1,2,0,5234,0.36190476190476195,0.6369047619047619,12
139,0,0,23832,9745,1.0,1.0,01
141,1,0,24639,10482,0.45,0.43333333333333335,01
141,0,0,66810,36216,-0.1,0.575,21
142,0,0,16406,8114,0.0,0.0,18
29,0,0,51185,19271,0.0,0.0,11
134,1,0,23595,9662,1.0,1.0,23
130,2,0,23012,9962,0.0,0.0,22
45,1,0,36138,16189,0.0,0.0,22
136,0,0,25665,12241,-0.1,0.1,21
117,1,0,20701,8708,1.0,0.4,21
114,1,0,23848,15274,0.0,0.0,21
119,1,0,30641,12723,0.25,0.5,20
140,1,0,46569,19374,0.25,0.3333333333333333,18
135,1,0,29377,16593,0.0,0.0,16
38,1,0,19290,11606,0.0,0.0,16
94,1,0,15680,7716,0.0,0.0,15
38,1,0,13157,6911,0.0,0.0,15
38,1,0,21349,12118,0.0,0.0,15
117,0,0,26083,12729,1.0,0.75,14
69,0,0,12903,7970,0.0,0.5,14
142,1,0,16073,9061,-0.16666666666666666,0.5666666666666668,14
80,0,0,14234,8164,-0.6999999999999998,0.6666666666666666,14
141,1,0,32505,14974,0.8,0.4,01
140,0,0,35823,15437,0.0,0.0,01
139,1,0,38364,21150,0.0,0.0,00
92,1,0,12247,6053,0.0,0.0,21
139,0,0,27657,18928,0.0,0.3,21
138,0,0,12442,5830,0.0,0.0,21
141,1,0,28127,11728,0.0,0.0,20
138,1,0,12444,5290,0.48522727272727273,0.625,19
146,0,1,21577,9821,0.65,0.625,18
98,0,0,17156,11231,0.0,0.0,16
142,0,0,18607,7509,0.0,0.0,16
114,2,0,15411,9974,-0.041666666666666664,0.5416666666666666,16
144,1,0,14854,6590,-0.075,0.35,15
123,1,0,29736,14632,0.0,0.0,14
129,1,0,46618,22025,0.78125,0.75,14
140,0,0,35022,14349,0.0,0.7,13
109,0,0,42306,18425,0.53125,0.45,12
134,0,0,51353,25098,0.06666666666666667,0.5666666666666668,12
78,0,0,18582,12724,0.0,0.0,02
118,1,0,23122,16533,0.0,0.0,00
142,2,0,24630,10854,0.35,0.55,00
140,0,0,38732,15865,0.20833333333333334,0.5499999999999999,23
50,2,0,25202,15927,0.0,0.0,19
107,0,0,15683,6220,0.0,0.0,17
141,2,0,22323,11148,0.0,0.06666666666666667,16
121,0,0,20835,11624,-0.25,0.5,16
119,0,1,18368,8991,0.0,0.0,16
135,0,0,56005,24915,0.0,0.0,14
134,0,0,55851,24907,0.20357142857142857,0.41785714285714287,12
146,1,0,33892,14193,0.0,1.0,03
86,0,0,19588,11923,0.0,0.0,02
83,0,0,23416,11725,0.125,0.16666666666666666,02
91,0,0,18306,11469,-0.4,0.7,02
103,0,1,15574,6285,0.13636363636363635,0.5,23
94,2,0,18141,10030,-0.3166666666666667,0.3,21
128,0,0,23698,9377,-0.15625,0.5,21
148,2,0,24580,11997,0.2130681818181818,0.45454545454545453,19
141,0,0,30355,14529,0.21666666666666665,0.36666666666666664,18
85,1,0,30140,13667,-0.26,0.28500000000000003,18
98,0,0,15437,9529,0.0,0.05,17
74,1,0,21384,9576,0.0,0.0,17
142,2,0,33226,14626,0.4681818181818182,0.6022727272727273,14
140,0,1,13655,5794,0.0,0.0,14
142,8,1,14228,5999,0.0,0.0,11
138,1,2,23604,13740,0.5,0.15,11
131,0,0,60048,23052,0.22443181818181818,0.3939393939393939,03
133,0,0,34484,10841,0.20000000000000004,0.3,03
128,1,1,19930,8221,0.0,0.0,02
145,1,0,20834,9333,1.0,0.75,00
142,1,0,19388,11834,0.0,0.0,22
144,2,0,15783,9234,0.48750000000000004,0.65,22
132,0,0,19199,11166,0.25,0.25,22
128,1,0,18073,11172,-0.0875,0.1375,22
138,1,0,15400,9507,0.17045454545454544,0.45454545454545453,22
140,0,0,19148,11178,0.18,0.95,22
146,0,0,22653,10286,1.0,0.75,21
132,0,0,19051,11750,0.25,0.55,18
139,1,0,17897,11781,-0.1,0.1,18
142,0,0,24359,9869,1.0,0.75,17
115,0,0,53688,16272,0.195,1.0,17
140,1,0,23366,14599,-0.26666666666666666,0.42500000000000004,15
80,1,0,22993,13064,-0.4,0.4,22
142,1,0,22457,11089,-0.35,0.9,21
142,2,1,0,24261,0.0,0.625,21
125,0,1,0,8596,0.2,0.2,21
138,0,0,23006,11881,-0.3125,0.2,20
142,0,0,22147,12306,0.0,0.05,20
52,0,0,24575,10429,0.0,0.0,20
139,0,0,11837,5624,0.0,0.0,19
80,1,0,12153,5054,0.0,0.0,19
120,2,0,27518,14826,0.0,0.1,18
136,0,0,25556,10872,0.8,0.4,17
132,0,0,36336,15858,0.0,0.0,15
134,0,0,47675,18857,-0.25,0.39999999999999997,14
110,1,0,41753,19548,0.0,0.0,13
135,0,0,42536,18678,0.4,0.7,07
124,0,0,32898,17151,-0.4625,0.5,04
132,2,0,42171,20481,0.0,0.0,04
75,1,0,18450,8865,0.0,0.0,04
117,3,0,34271,14712,1.0,0.75,04
74,0,0,68333,21494,0.65,0.775,02
105,1,0,11578,4517,0.17045454545454544,0.5,02
132,1,0,22656,9826,0.12878787878787878,0.3042929292929293,02
118,1,0,43751,18101,0.5,0.5,02
99,2,0,34560,13958,0.8,0.75,02
77,2,0,14550,7089,0.0,0.0,02
142,2,2,0,4984,0.0,0.10000000000000002,02
115,2,0,23327,14787,0.0,0.0,02
142,0,1,31895,15723,0.0,0.0,02
125,2,0,14897,7613,0.0,0.30833333333333335,02
106,1,0,14217,6659,0.0,0.0,02
137,2,0,19710,8151,0.5,0.55,02
126,1,0,12966,6359,-0.0625,0.4,02
142,0,3,0,3138,0.0500000000000001,0.7083333333333333,02
137,0,1,14010,6943,-0.3125,0.55,02
70,0,1,0,2860,0.0,0.0,02
132,0,0,13445,6362,0.0,0.0,02
54,2,0,8801,4103,0.0,0.0,02
97,2,0,14215,6112,-0.6999999999999998,0.6666666666666666,02
156,1,0,20219,11280,-0.5,0.3,02
136,2,0,15664,7379,0.0,0.0,02
142,1,1,0,9278,0.14069264069264067,0.3452380952380952,02
86,1,1,15237,7336,0.0,0.0,02
140,2,0,10701,5592,0.16666666666666666,0.5333333333333333,02
135,3,1,12093,6365,-0.25,0.325,02
99,2,0,14836,6921,0.5,0.7,02
133,1,1,15006,8146,0.0,0.5,01
85,2,0,13158,6289,0.0,0.0,01
139,2,0,15037,6975,0.25,0.3,01
140,0,0,14267,9014,0.375,0.5,01
106,3,0,22979,12874,0.625,0.5,01
131,2,1,15760,10512,0.0,0.0,01
142,1,2,0,3681,0.25,0.3,01
146,0,0,16338,6253,0.0,0.0,01
142,0,0,14302,7650,0.0,0.1,01
92,1,1,11609,4852,0.0,0.0,01
141,2,0,8890,4416,0.2,0.2,01
75,2,0,12038,6085,0.12500000000000003,0.3833333333333333,01
142,3,1,0,3929,0.17045454545454544,0.45454545454545453,01
143,1,0,15613,5856,0.8,0.75,01
138,4,0,10395,6023,0.5,0.5,01
39,1,0,8760,3883,0.0,0.0,01
132,0,1,7894,3577,0.0,0.1,01
130,2,1,11859,6765,0.13636363636363635,0.45454545454545453,01
142,2,1,9179,5181,-0.0625,0.0625,01
103,2,0,9556,4223,0.5,0.5,01
118,2,1,11883,6550,-0.5416666666666666,0.3,01
145,1,0,14894,8373,0.5,0.5,01
77,2,1,11290,6055,0.0,0.0,01
143,2,0,19553,10598,0.0,0.5,01
142,1,2,0,4249,0.35,0.3,01
82,2,0,8937,4668,0.0,0.0,01
140,1,0,14227,5583,-0.6875,0.8125,01
133,0,0,12448,5786,-0.07142857142857142,0.5714285714285715,01
108,2,0,15342,6296,0.325,0.4666666666666667,01
129,0,0,12277,6860,0.0,0.0,01
132,2,0,15747,7386,0.0,0.0,01
109,2,2,0,3378,0.0,0.0,01
53,3,0,9877,4852,0.0,0.0,01
117,3,0,9284,4676,0.2857142857142857,0.5357142857142857,01
137,2,1,10187,4728,0.0,0.0,01
136,3,2,0,4314,0.0,0.0,01
116,2,0,12611,5746,0.0,0.0,01
120,2,0,11516,6947,0.35,0.3,01
63,2,0,16926,6723,0.4000000000000001,0.5833333333333334,01
131,3,0,10261,4635,0.45,0.45,00
141,2,0,7832,4746,0.0,0.0,00
112,2,0,24068,7278,0.0,0.0,00
139,0,0,24082,17647,-0.15625,0.5,22
112,1,0,11746,7416,-0.125,0.375,22
80,0,0,10546,4610,0.0,0.0,22
140,0,0,32297,14111,-0.125,0.125,21
119,1,0,19467,8591,0.0,0.0,21
133,0,0,19168,10118,0.1,0.4,21
89,0,0,13450,7653,0.0,0.0,19
119,1,0,11055,4557,0.0,0.0,19
120,1,0,11065,6309,0.5,0.5,19
119,1,0,17455,11681,0.0,0.0,18
85,1,0,13611,7729,-0.39583333333333337,0.5208333333333333,18
88,1,0,12256,6882,0.0,0.0,18
82,1,0,13458,8036,0.0,0.0,17
92,0,0,14444,9543,0.5,0.5,16
53,1,0,17356,9243,0.0,0.0,15
118,0,0,16918,10919,0.0,1.0,01
39,1,0,15440,9386,0.0,0.0,01
142,2,0,39547,22674,0.0,0.0,00
126,1,0,49487,25230,0.0,0.75,00
117,1,0,15633,9973,0.0,0.0,00
77,0,0,24810,16598,0.0,0.0,21
134,2,1,0,11461,-0.19444444444444448,0.2888888888888889,20
144,0,0,31021,12587,0.0,0.0,19
126,0,0,14530,8099,0.0,0.06666666666666667,18
136,0,1,0,5219,0.16666666666666666,0.2833333333333333,18
108,0,0,16497,11117,-0.125,0.125,18
140,1,0,35895,19591,0.0,0.1,15
110,1,0,24835,15194,0.0,0.1,15
132,1,0,25998,13270,0.425,0.6166666666666667,15
138,0,1,30560,13486,-0.0625,0.1875,11
144,0,0,39241,15841,0.8,0.75,02
78,0,0,20463,11068,0.0,0.0,01
110,0,0,24258,15974,0.0,0.0,01
84,0,0,64974,45004,0.2638888888888889,0.45,22
69,0,0,18197,11696,0.5,0.5,22
129,0,1,28149,7773,0.35,0.4,22
101,1,0,36485,14312,0.3333333333333333,0.3444444444444444,22
125,0,0,15118,7552,0.0,0.0,21
97,1,0,12439,5393,0.0,0.0,21
142,1,0,52200,27576,0.0,0.1,21
140,0,0,34852,13310,0.18409090909090908,0.30530303030303035,19
103,0,0,20477,14154,0.0,0.0,19
111,0,0,17043,10815,0.0,0.0,19
142,0,1,0,6444,-0.09351851851851851,0.42962962962962964,18
115,0,1,35067,13752,0.20727272727272728,0.7909090909090909,16
138,0,1,0,11018,0.4,1.0,16
136,0,0,44707,19396,0.0,0.1,15
37,0,0,24804,14207,-0.25,1.0,15
143,0,1,0,8438,0.0,0.0,15
140,0,0,23621,13464,0.15,0.05,14
107,0,0,45683,18476,0.26666666666666666,0.5,12
139,0,0,33791,13730,-0.08035714285714286,0.7142857142857143,12
98,0,1,17685,8060,0.0,0.0,12
139,0,1,17724,10114,-0.5,0.625,12
128,0,1,17489,11346,-0.05,0.4,12
136,0,0,26541,9861,0.02499999999999998,0.48750000000000004,12
129,0,1,36695,14385,0.7666666666666666,0.6333333333333333,22
137,0,1,43045,22293,0.5,0.75,22
144,0,0,31018,14270,-0.09166666666666667,0.5333333333333333,22
138,0,0,36312,14324,-0.019360269360269373,0.5811447811447812,21
138,0,0,28691,10872,0.06666666666666668,0.26666666666666666,20
138,0,0,30957,12202,-0.16666666666666666,0.4000000000000001,20
141,0,0,15415,6779,-0.2,0.3,20
136,0,0,25471,13866,-0.16666666666666666,0.7000000000000001,19
140,0,0,54110,20980,-0.019999999999999997,0.6,17
140,0,0,34225,22603,0.0,0.0,16
140,0,0,22805,12986,0.0,0.0,16
136,0,0,27669,15943,-0.17500000000000002,0.5,13
144,0,0,23295,12690,-0.3374999999999999,0.5888888888888889,13
139,0,0,43991,18548,0.0,0.0,12
138,0,0,46214,17361,0.26785714285714285,0.42857142857142855,11
140,0,0,50164,17880,-0.537878787878788,0.6666666666666666,11
70,0,2,24412,9673,-0.5,0.7,00
50,0,0,20130,9326,0.0,0.0,00
74,1,0,21280,8177,0.4787878787878788,0.7015151515151515,00
146,1,0,25072,10931,0.65,0.625,23
136,0,1,36696,15586,0.0,0.0,22
137,0,0,56904,20358,0.3125,0.625,18
142,0,0,30595,12648,0.17045454545454544,0.45454545454545453,18
101,0,0,22070,7264,0.06818181818181818,0.7272727272727273,15
56,0,0,25069,13373,0.85,1.0,15
146,0,1,0,11431,0.19999999999999998,0.5666666666666667,15
140,0,0,80978,34772,-0.1,0.0,12
110,1,0,14912,6314,0.0,0.0,12
