length,number_of_hashtags,number_of_mentions,likes_received,retweets_received,sentiment,time,hashtags_tuple,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5
142,1,0,57182,13345,positive,21,"[{u'indices': [59, 72], u'text': u'OpioidCrisis'}]",OpioidCrisis
30,0,0,135997,25521,neutral,15,[]
59,0,0,69723,13395,neutral,14,[]
134,0,0,54018,12173,positive,14,[]
140,0,0,62411,13644,positive,14,[]
53,0,0,40622,9411,positive,13,[]
89,1,0,53655,13251,positive,03,"[{u'indices': [44, 57], u'text': u'AmericaFirst'}]",AmericaFirst
130,1,0,51577,11976,neutral,01,"[{u'indices': [81, 91], u'text': u'TaxReform'}]",TaxReform
90,0,2,31906,5976,positive,22,[]
146,0,2,35353,7228,neutral,22,[]
87,1,0,124666,34245,positive,19,"[{u'indices': [36, 45], u'text': u'JFKFiles'}]",JFKFiles
146,0,0,46659,9075,neutral,19,[]
144,0,0,55894,9902,positive,19,[]
84,1,2,37430,7845,positive,17,"[{u'indices': [78, 84], u'text': u'Dobbs'}]",Dobbs
113,0,1,33330,6049,positive,17,[]
49,0,0,51204,13881,positive,15,[]
138,0,0,73822,15669,positive,12,[]
144,0,0,95404,18982,positive,11,[]
140,0,0,60411,12222,positive,11,[]
144,0,0,68186,15555,neutral,11,[]
135,0,1,79559,23131,negative,11,[]
138,0,0,89010,17088,positive,22,[]
140,0,0,31909,6695,positive,19,[]
66,0,0,99382,19269,positive,14,[]
140,0,0,68193,15404,neutral,14,[]
143,0,0,64033,14350,negative,14,[]
140,0,0,59800,14250,positive,13,[]
140,0,0,60876,13624,negative,12,[]
142,0,0,83157,20762,negative,12,[]
142,0,0,72926,17579,negative,23,[]
132,0,0,89594,17466,positive,12,[]
142,0,0,117679,25089,neutral,11,[]
129,0,0,117345,25057,positive,11,[]
139,0,0,125166,27885,negative,12,[]
144,0,0,109608,23878,positive,12,[]
77,0,1,48066,7918,positive,11,[]
140,0,0,78933,17478,positive,00,[]
140,0,0,78217,16171,neutral,00,[]
140,0,0,71542,13697,positive,23,[]
128,0,1,67288,17269,positive,22,[]
139,0,0,101609,23052,positive,21,[]
140,0,0,100179,24244,negative,20,[]
137,0,0,84169,25305,negative,19,[]
108,0,0,48175,11190,neutral,16,[]
133,0,0,95333,21227,negative,13,[]
52,0,0,54831,15913,neutral,13,[]
136,0,0,210900,69740,negative,12,[]
138,0,0,91975,20205,positive,12,[]
139,0,0,70610,15557,positive,11,[]
87,0,0,73204,14190,positive,23,[]
137,0,0,64470,15996,neutral,21,[]
141,0,3,36837,7160,neutral,18,[]
71,0,2,49202,13128,neutral,18,[]
134,0,0,107918,29669,positive,10,[]
130,0,0,75051,15231,positive,10,[]
139,0,0,71635,15945,negative,10,[]
142,0,1,54700,12993,positive,05,[]
